dateHour,networkDomain,visitors,visits,bounces,timeOnSite,Date,Hour,Domain
2014072405,,33,1,1,0,2014-07-24,05,Actual
2014072406,,57,1,0.91,5,2014-07-24,06,Actual
2014072407,,123,1,1,0,2014-07-24,07,Actual
2014072408,,292,1,0.98,5,2014-07-24,08,Actual
2014072409,,425,1,0.95,21,2014-07-24,09,Actual
2014072410,,529,1,0.98,11,2014-07-24,10,Actual
2014072411,,579,1,0.94,35,2014-07-24,11,Actual
2014072412,,568,1,1,0,2014-07-24,12,Actual
2014072413,,533,1,1,0,2014-07-24,13,Actual
2014072414,,596,1,0.98,9,2014-07-24,14,Actual
2014072415,,638,1,1,0,2014-07-24,15,Actual
2014072416,,720,1,1,3,2014-07-24,16,Actual
2014072417,,770,1,1,0,2014-07-24,17,Actual
2014072418,,765,1,1,1,2014-07-24,18,Actual
2014072419,,716,1,0.99,5,2014-07-24,19,Actual
2014072420,,762,1,0.99,10,2014-07-24,20,Actual
2014072421,,716,1,0.97,25,2014-07-24,21,Actual
2014072422,,584,1,1,2,2014-07-24,22,Actual
2014072423,,388,1,1,1,2014-07-24,23,Actual
2014072500,,245,1,1,0,2014-07-25,00,Actual
2014072501,,164,1,1,0,2014-07-25,01,Actual
2014072502,,110,1,1,0,2014-07-25,02,Actual
2014072503,,57,1,0.91,5,2014-07-25,03,Actual
2014072504,,28,1,1,0,2014-07-25,04,Actual
2014072505,,23,1,1,0,2014-07-25,05,Actual
2014072506,,67,1,0.99,1,2014-07-25,06,Actual
2014072507,,137,1,1,0,2014-07-25,07,Actual
2014072508,,249,1,0.99,2,2014-07-25,08,Actual
2014072509,,471,1,0.97,12,2014-07-25,09,Actual
2014072510,,559,1,0.98,8,2014-07-25,10,Actual
2014072511,,585,1,0.99,5,2014-07-25,11,Actual
2014072512,,570,1,1,1,2014-07-25,12,Actual
2014072513,,622,1,1,0,2014-07-25,13,Actual
2014072514,,638,1,1,0,2014-07-25,14,Actual
2014072515,,799,1,1,2,2014-07-25,15,Actual
2014072516,,908,1,1,0,2014-07-25,16,Actual
2014072517,,865,1,1,0,2014-07-25,17,Actual
2014072518,,893,1,1,1,2014-07-25,18,Actual
2014072519,,928,1,0.99,4,2014-07-25,19,Actual
2014072520,,903,1,0.99,7,2014-07-25,20,Actual
2014072521,,958,1,0.98,23,2014-07-25,21,Actual
2014072522,,776,1,0.99,6,2014-07-25,22,Actual
2014072523,,603,1,0.99,3,2014-07-25,23,Actual
2014072600,,415,1,0.98,7,2014-07-26,00,Actual
2014072601,,241,1,0.99,2,2014-07-26,01,Actual
2014072602,,191,1,1,0,2014-07-26,02,Actual
2014072603,,93,1,0.97,3,2014-07-26,03,Actual
2014072604,,69,1,0.97,2,2014-07-26,04,Actual
2014072605,,41,1,1,0,2014-07-26,05,Actual
2014072606,,68,1,0.99,1,2014-07-26,06,Actual
2014072607,,183,1,0.97,4,2014-07-26,07,Actual
2014072608,,358,1,0.87,45,2014-07-26,08,Actual
2014072609,,550,1,0.95,27,2014-07-26,09,Actual
2014072610,,628,1,0.98,10,2014-07-26,10,Actual
2014072611,,612,1,0.97,17,2014-07-26,11,Actual
2014072612,,673,1,0.96,19,2014-07-26,12,Actual
2014072613,,682,1,1,0,2014-07-26,13,Actual
2014072614,,799,1,1,1,2014-07-26,14,Actual
2014072615,,888,1,1,0,2014-07-26,15,Actual
2014072616,,1070,1,0.99,16,2014-07-26,16,Actual
2014072617,,1133,1,1,1,2014-07-26,17,Actual
2014072618,,1120,1,1,0,2014-07-26,18,Actual
2014072619,,1154,1,1,3,2014-07-26,19,Actual
2014072620,,1206,1,0.99,6,2014-07-26,20,Actual
2014072621,,1217,1,0.97,34,2014-07-26,21,Actual
2014072622,,1076,1,0.99,14,2014-07-26,22,Actual
2014072623,,853,1,1,3,2014-07-26,23,Actual
2014072700,,574,1,0.98,12,2014-07-27,00,Actual
2014072701,,358,1,1,0,2014-07-27,01,Actual
2014072702,,282,1,1,0,2014-07-27,02,Actual
2014072703,,223,1,0.94,14,2014-07-27,03,Actual
2014072704,,117,1,0.99,1,2014-07-27,04,Actual
2014072705,,68,1,1,0,2014-07-27,05,Actual
2014072706,,83,1,0.93,6,2014-07-27,06,Actual
2014072707,,116,1,0.98,2,2014-07-27,07,Actual
2014072708,,280,1,0.95,14,2014-07-27,08,Actual
2014072709,,345,1,0.99,5,2014-07-27,09,Actual
2014072710,,449,1,1,2,2014-07-27,10,Actual
2014072711,,478,1,0.98,8,2014-07-27,11,Actual
2014072712,,486,1,0.97,13,2014-07-27,12,Actual
2014072713,,464,1,1,0,2014-07-27,13,Actual
2014072714,,472,1,1,0,2014-07-27,14,Actual
2014072715,,547,1,1,0,2014-07-27,15,Actual
2014072716,,666,1,1,2,2014-07-27,16,Actual
2014072717,,644,1,1,0,2014-07-27,17,Actual
2014072718,,670,1,1,0,2014-07-27,18,Actual
2014072719,,569,1,1,2,2014-07-27,19,Actual
2014072720,,628,1,0.99,8,2014-07-27,20,Actual
2014072721,,582,1,0.99,4,2014-07-27,21,Actual
2014072722,,509,1,0.99,6,2014-07-27,22,Actual
2014072723,,335,1,1,0,2014-07-27,23,Actual
2014072800,,162,1,1,0,2014-07-28,00,Actual
2014072801,,91,1,1,0,2014-07-28,01,Actual
2014072802,,54,1,1,0,2014-07-28,02,Actual
2014072803,,33,1,0.97,1,2014-07-28,03,Actual
2014072804,,17,1,1,0,2014-07-28,04,Actual
2014072805,,17,1,1,0,2014-07-28,05,Actual
2014072806,,41,1,1,0,2014-07-28,06,Actual
2014072807,,82,1,1,0,2014-07-28,07,Actual
2014072808,,264,1,0.9,27,2014-07-28,08,Actual
2014072809,,343,1,0.99,4,2014-07-28,09,Actual
2014072810,,494,1,0.98,11,2014-07-28,10,Actual
2014072811,,506,1,0.94,28,2014-07-28,11,Actual
2014072812,,444,1,0.99,4,2014-07-28,12,Actual
2014072813,,484,1,1,1,2014-07-28,13,Actual
2014072814,,521,1,1,1,2014-07-28,14,Actual
2014072815,,635,1,1,0,2014-07-28,15,Actual
2014072816,,740,1,0.99,4,2014-07-28,16,Actual
2014072817,,773,1,0.97,22,2014-07-28,17,Actual
2014072818,,666,1,0.99,4,2014-07-28,18,Actual
2014072819,,663,1,0.99,4,2014-07-28,19,Actual
2014072820,,688,1,0.96,25,2014-07-28,20,Actual
2014072821,,655,1,0.95,28,2014-07-28,21,Actual
2014072822,,512,1,0.98,9,2014-07-28,22,Actual
2014072823,,340,1,0.99,5,2014-07-28,23,Actual
2014072900,,214,1,0.99,2,2014-07-29,00,Actual
2014072901,,119,1,1,0,2014-07-29,01,Actual
2014072902,,56,1,1,0,2014-07-29,02,Actual
2014072903,,47,1,1,0,2014-07-29,03,Actual
2014072904,,28,1,1,0,2014-07-29,04,Actual
2014072905,,26,1,1,0,2014-07-29,05,Actual
2014072906,,48,1,1,0,2014-07-29,06,Actual
2014072907,,117,1,1,0,2014-07-29,07,Actual
2014072908,,228,1,0.99,1,2014-07-29,08,Actual
2014072909,,375,1,0.96,15,2014-07-29,09,Actual
2014072910,,530,1,0.92,42,2014-07-29,10,Actual
2014072911,,512,1,0.95,28,2014-07-29,11,Actual
2014072912,,478,1,0.98,9,2014-07-29,12,Actual
2014072913,,468,1,0.99,6,2014-07-29,13,Actual
2014072914,,493,1,1,1,2014-07-29,14,Actual
2014072915,,608,1,0.98,11,2014-07-29,15,Actual
2014072916,,707,1,0.98,12,2014-07-29,16,Actual
2014072917,,739,1,0.96,29,2014-07-29,17,Actual
2014072918,,750,1,0.99,5,2014-07-29,18,Actual
2014072919,,640,1,0.99,3,2014-07-29,19,Actual
2014072920,,657,1,0.99,8,2014-07-29,20,Actual
2014072921,,689,1,0.99,7,2014-07-29,21,Actual
2014072922,,561,1,0.99,6,2014-07-29,22,Actual
2014072923,,347,1,1,1,2014-07-29,23,Actual
2014073000,,212,1,1,1,2014-07-30,00,Actual
2014073001,,117,1,0.99,1,2014-07-30,01,Actual
2014073002,,73,1,1,0,2014-07-30,02,Actual
2014073003,,40,1,0.98,1,2014-07-30,03,Actual
2014073004,,27,1,1,0,2014-07-30,04,Actual
2014073005,,22,1,1,0,2014-07-30,05,Actual
2014073006,,44,1,1,0,2014-07-30,06,Actual
2014073007,,108,1,1,0,2014-07-30,07,Actual
2014073008,,256,1,1,1,2014-07-30,08,Actual
2014073009,,407,1,0.98,9,2014-07-30,09,Actual
2014073010,,454,1,1,0,2014-07-30,10,Actual
2014073011,,502,1,0.98,10,2014-07-30,11,Actual
2014073012,,518,1,1,1,2014-07-30,12,Actual
2014073013,,518,1,1,0,2014-07-30,13,Actual
2014073014,,522,1,1,0,2014-07-30,14,Actual
2014073015,,650,1,0.98,16,2014-07-30,15,Actual
2014073016,,699,1,0.99,4,2014-07-30,16,Actual
2014073017,,763,1,0.99,4,2014-07-30,17,Actual
2014073018,,734,1,0.99,4,2014-07-30,18,Actual
2014073019,,669,1,0.98,14,2014-07-30,19,Actual
2014073020,,669,1,0.98,13,2014-07-30,20,Actual
2014073021,,653,1,0.98,12,2014-07-30,21,Actual
2014073022,,546,1,0.95,26,2014-07-30,22,Actual
2014073023,,342,1,0.98,6,2014-07-30,23,Actual
2014073100,,212,1,0.98,4,2014-07-31,00,Actual
2014073101,,111,1,1,0,2014-07-31,01,Actual
2014073102,,71,1,1,0,2014-07-31,02,Actual
2014073103,,42,1,0.98,1,2014-07-31,03,Actual
2014073104,,21,1,1,0,2014-07-31,04,Actual
2014073105,,21,1,1,0,2014-07-31,05,Actual
2014073106,,54,1,0.98,1,2014-07-31,06,Actual
2014073107,,130,1,0.99,0,2014-07-31,07,Actual
2014073108,,262,1,0.98,5,2014-07-31,08,Actual
2014073109,,451,1,1,0,2014-07-31,09,Actual
2014073110,,524,1,1,2,2014-07-31,10,Actual
2014073111,,575,1,0.95,27,2014-07-31,11,Actual
2014073112,,547,1,1,0,2014-07-31,12,Actual
2014073113,,527,1,1,0,2014-07-31,13,Actual
2014073114,,601,1,1,0,2014-07-31,14,Actual
2014073115,,714,1,0.99,2,2014-07-31,15,Actual
2014073116,,702,1,0.99,3,2014-07-31,16,Actual
2014073117,,720,1,0.99,6,2014-07-31,17,Actual
2014073118,,732,1,0.99,3,2014-07-31,18,Actual
2014073119,,660,1,1,3,2014-07-31,19,Actual
2014073120,,697,1,0.99,7,2014-07-31,20,Actual
2014073121,,697,1,0.98,17,2014-07-31,21,Actual
2014073122,,553,1,0.98,9,2014-07-31,22,Actual
2014073123,,377,1,0.97,11,2014-07-31,23,Actual
2014080100,,228,1,0.95,11,2014-08-01,00,Actual
2014080101,,136,1,1,0,2014-08-01,01,Actual
2014080102,,91,1,1,0,2014-08-01,02,Actual
2014080103,,60,1,0.95,3,2014-08-01,03,Actual
2014080104,,28,1,1,0,2014-08-01,04,Actual
2014080105,,22,1,0.95,1,2014-08-01,05,Actual
2014080106,,68,1,0.99,1,2014-08-01,06,Actual
2014080107,,147,1,0.99,1,2014-08-01,07,Actual
2014080108,,299,1,1,0,2014-08-01,08,Actual
2014080109,,488,1,1,0,2014-08-01,09,Actual
2014080110,,682,1,1,0,2014-08-01,10,Actual
2014080111,,670,1,0.99,10,2014-08-01,11,Actual
2014080112,,629,1,1,0,2014-08-01,12,Actual
2014080113,,638,1,1,0,2014-08-01,13,Actual
2014080114,,736,1,1,0,2014-08-01,14,Actual
2014080115,,758,1,1,0,2014-08-01,15,Actual
2014080116,,836,1,1,0,2014-08-01,16,Actual
2014080117,,896,1,1,0,2014-08-01,17,Actual
2014080118,,987,1,0.99,6,2014-08-01,18,Actual
2014080119,,1038,1,0.99,14,2014-08-01,19,Actual
2014080120,,987,1,0.98,16,2014-08-01,20,Actual
2014080121,,1066,1,0.97,34,2014-08-01,21,Actual
2014080122,,862,1,0.96,33,2014-08-01,22,Actual
2014080123,,612,1,0.97,20,2014-08-01,23,Actual
2014080200,,417,1,0.98,7,2014-08-02,00,Actual
2014080201,,255,1,0.99,2,2014-08-02,01,Actual
2014080202,,196,1,0.99,2,2014-08-02,02,Actual
2014080203,,134,1,0.9,14,2014-08-02,03,Actual
2014080204,,79,1,0.97,2,2014-08-02,04,Actual
2014080205,,56,1,0.96,2,2014-08-02,05,Actual
2014080206,,80,1,0.84,13,2014-08-02,06,Actual
2014080207,,198,1,0.89,21,2014-08-02,07,Actual
2014080208,,421,1,0.82,72,2014-08-02,08,Actual
2014080209,,551,1,0.97,18,2014-08-02,09,Actual
2014080210,,716,1,0.98,14,2014-08-02,10,Actual
2014080211,,791,1,0.98,19,2014-08-02,11,Actual
2014080212,,812,1,0.99,6,2014-08-02,12,Actual
2014080213,,927,1,1,1,2014-08-02,13,Actual
2014080214,,1032,1,1,0,2014-08-02,14,Actual
2014080215,,1176,1,1,0,2014-08-02,15,Actual
2014080216,,1276,1,1,2,2014-08-02,16,Actual
2014080217,,1480,1,0.98,24,2014-08-02,17,Actual
2014080218,,1500,1,0.99,10,2014-08-02,18,Actual
2014080219,,1605,1,1,3,2014-08-02,19,Actual
2014080220,,1714,1,1,4,2014-08-02,20,Actual
2014080221,,1656,1,1,5,2014-08-02,21,Actual
2014080222,,1596,1,0.98,35,2014-08-02,22,Actual
2014080223,,1400,1,1,1,2014-08-02,23,Actual
2014080300,,1139,1,0.97,35,2014-08-03,00,Actual
2014080301,,835,1,0.97,20,2014-08-03,01,Actual
2014080302,,678,1,0.93,47,2014-08-03,02,Actual
2014080303,,465,1,0.91,37,2014-08-03,03,Actual
2014080304,,256,1,0.97,8,2014-08-03,04,Actual
2014080305,,146,1,1,0,2014-08-03,05,Actual
2014080306,,106,1,1,1,2014-08-03,06,Actual
2014080307,,155,1,0.96,6,2014-08-03,07,Actual
2014080308,,329,1,0.74,84,2014-08-03,08,Actual
2014080309,,454,1,0.95,23,2014-08-03,09,Actual
2014080310,,512,1,1,0,2014-08-03,10,Actual
2014080311,,506,1,1,0,2014-08-03,11,Actual
2014080312,,508,1,1,0,2014-08-03,12,Actual
2014080313,,514,1,0.99,6,2014-08-03,13,Actual
2014080314,,528,1,1,0,2014-08-03,14,Actual
2014080315,,581,1,1,0,2014-08-03,15,Actual
2014080316,,648,1,0.98,14,2014-08-03,16,Actual
2014080317,,637,1,0.99,6,2014-08-03,17,Actual
2014080318,,675,1,1,2,2014-08-03,18,Actual
2014080319,,635,1,0.99,4,2014-08-03,19,Actual
2014080320,,608,1,0.97,17,2014-08-03,20,Actual
2014080321,,576,1,0.98,13,2014-08-03,21,Actual
2014080322,,469,1,0.97,14,2014-08-03,22,Actual
2014080323,,332,1,0.95,17,2014-08-03,23,Actual
2014080400,,149,1,1,0,2014-08-04,00,Actual
2014080401,,87,1,0.99,0,2014-08-04,01,Actual
2014080402,,44,1,1,0,2014-08-04,02,Actual
2014080403,,35,1,0.97,1,2014-08-04,03,Actual
2014080404,,22,1,1,0,2014-08-04,04,Actual
2014080405,,29,1,0.93,2,2014-08-04,05,Actual
2014080406,,40,1,1,0,2014-08-04,06,Actual
2014080407,,109,1,0.98,2,2014-08-04,07,Actual
2014080408,,237,1,1,0,2014-08-04,08,Actual
2014080409,,403,1,1,2,2014-08-04,09,Actual
2014080410,,475,1,1,2,2014-08-04,10,Actual
2014080411,,560,1,0.96,22,2014-08-04,11,Actual
2014080412,,498,1,1,1,2014-08-04,12,Actual
2014080413,,492,1,1,0,2014-08-04,13,Actual
2014080414,,604,1,1,0,2014-08-04,14,Actual
2014080415,,650,1,0.98,10,2014-08-04,15,Actual
2014080416,,727,1,1,0,2014-08-04,16,Actual
2014080417,,882,1,0.95,44,2014-08-04,17,Actual
2014080418,,773,1,0.97,19,2014-08-04,18,Actual
2014080419,,747,1,0.99,8,2014-08-04,19,Actual
2014080420,,681,1,0.99,6,2014-08-04,20,Actual
2014080421,,651,1,0.98,14,2014-08-04,21,Actual
2014080422,,479,1,0.99,7,2014-08-04,22,Actual
2014080423,,326,1,1,0,2014-08-04,23,Actual
2014080500,,178,1,1,0,2014-08-05,00,Actual
2014080501,,103,1,1,0,2014-08-05,01,Actual
2014080502,,57,1,1,0,2014-08-05,02,Actual
2014080503,,22,1,1,0,2014-08-05,03,Actual
2014080504,,29,1,1,0,2014-08-05,04,Actual
2014080505,,30,1,0.83,5,2014-08-05,05,Actual
2014080506,,54,1,0.93,4,2014-08-05,06,Actual
2014080507,,117,1,0.98,2,2014-08-05,07,Actual
2014080508,,245,1,0.95,13,2014-08-05,08,Actual
2014080509,,466,1,0.97,14,2014-08-05,09,Actual
2014080510,,533,1,0.98,6,2014-08-05,10,Actual
2014080511,,587,1,0.95,27,2014-08-05,11,Actual
2014080512,,547,1,0.98,12,2014-08-05,12,Actual
2014080513,,543,1,1,0,2014-08-05,13,Actual
2014080514,,615,1,1,0,2014-08-05,14,Actual
2014080515,,681,1,1,0,2014-08-05,15,Actual
2014080516,,726,1,1,0,2014-08-05,16,Actual
2014080517,,798,1,0.94,43,2014-08-05,17,Actual
2014080518,,830,1,1,2,2014-08-05,18,Actual
2014080519,,774,1,0.99,6,2014-08-05,19,Actual
2014080520,,699,1,0.97,19,2014-08-05,20,Actual
2014080521,,699,1,0.94,32,2014-08-05,21,Actual
2014080522,,537,1,0.98,13,2014-08-05,22,Actual
2014080523,,385,1,0.94,23,2014-08-05,23,Actual
2014080600,,223,1,1,1,2014-08-06,00,Actual
2014080601,,146,1,1,0,2014-08-06,01,Actual
2014080602,,71,1,1,0,2014-08-06,02,Actual
2014080603,,44,1,0.95,2,2014-08-06,03,Actual
2014080604,,33,1,1,0,2014-08-06,04,Actual
2014080605,,28,1,1,0,2014-08-06,05,Actual
2014080606,,61,1,0.95,3,2014-08-06,06,Actual
2014080607,,126,1,1,0,2014-08-06,07,Actual
2014080608,,271,1,0.98,5,2014-08-06,08,Actual
2014080609,,435,1,0.98,10,2014-08-06,09,Actual
2014080610,,531,1,1,0,2014-08-06,10,Actual
2014080611,,544,1,1,0,2014-08-06,11,Actual
2014080612,,597,1,0.99,3,2014-08-06,12,Actual
2014080613,,580,1,0.99,3,2014-08-06,13,Actual
2014080614,,573,1,1,0,2014-08-06,14,Actual
2014080615,,629,1,1,0,2014-08-06,15,Actual
2014080616,,716,1,1,0,2014-08-06,16,Actual
2014080617,,874,1,1,0,2014-08-06,17,Actual
2014080618,,858,1,0.97,23,2014-08-06,18,Actual
2014080619,,761,1,0.99,9,2014-08-06,19,Actual
2014080620,,818,1,0.96,30,2014-08-06,20,Actual
2014080621,,760,1,0.94,44,2014-08-06,21,Actual
2014080622,,629,1,0.97,21,2014-08-06,22,Actual
2014080623,,395,1,0.97,11,2014-08-06,23,Actual
2014080700,,192,1,0.98,4,2014-08-07,00,Actual
2014080701,,140,1,0.96,6,2014-08-07,01,Actual
2014080702,,85,1,0.99,1,2014-08-07,02,Actual
2014080703,,55,1,0.82,10,2014-08-07,03,Actual
2014080704,,26,1,0.96,1,2014-08-07,04,Actual
2014080705,,19,1,1,0,2014-08-07,05,Actual
2014080706,,41,1,1,0,2014-08-07,06,Actual
2014080707,,137,1,1,0,2014-08-07,07,Actual
2014080708,,281,1,0.99,2,2014-08-07,08,Actual
2014080709,,452,1,1,1,2014-08-07,09,Actual
2014080710,,518,1,1,0,2014-08-07,10,Actual
2014080711,,533,1,0.99,5,2014-08-07,11,Actual
2014080712,,540,1,1,1,2014-08-07,12,Actual
2014080713,,511,1,1,0,2014-08-07,13,Actual
2014080714,,555,1,1,0,2014-08-07,14,Actual
2014080715,,669,1,1,0,2014-08-07,15,Actual
2014080716,,785,1,0.97,22,2014-08-07,16,Actual
2014080717,,846,1,1,0,2014-08-07,17,Actual
2014080718,,802,1,1,1,2014-08-07,18,Actual
2014080719,,773,1,0.98,18,2014-08-07,19,Actual
2014080720,,730,1,0.99,3,2014-08-07,20,Actual
2014080721,,817,1,0.91,67,2014-08-07,21,Actual
2014080722,,556,1,0.96,24,2014-08-07,22,Actual
2014080723,,386,1,0.97,8,2014-08-07,23,Actual
2014080800,,227,1,0.99,3,2014-08-08,00,Actual
2014080801,,140,1,0.99,2,2014-08-08,01,Actual
2014080802,,71,1,1,0,2014-08-08,02,Actual
2014080803,,60,1,0.95,2,2014-08-08,03,Actual
2014080804,,28,1,1,0,2014-08-08,04,Actual
2014080805,,36,1,0.97,1,2014-08-08,05,Actual
2014080806,,58,1,0.95,3,2014-08-08,06,Actual
2014080807,,120,1,1,0,2014-08-08,07,Actual
2014080808,,292,1,1,0,2014-08-08,08,Actual
2014080809,,434,1,1,0,2014-08-08,09,Actual
2014080810,,532,1,1,0,2014-08-08,10,Actual
2014080811,,590,1,1,2,2014-08-08,11,Actual
2014080812,,560,1,1,0,2014-08-08,12,Actual
2014080813,,630,1,1,3,2014-08-08,13,Actual
2014080814,,619,1,1,0,2014-08-08,14,Actual
2014080815,,748,1,1,0,2014-08-08,15,Actual
2014080816,,851,1,1,0,2014-08-08,16,Actual
2014080817,,898,1,1,0,2014-08-08,17,Actual
2014080818,,956,1,0.97,19,2014-08-08,18,Actual
2014080819,,933,1,0.99,4,2014-08-08,19,Actual
2014080820,,860,1,1,3,2014-08-08,20,Actual
2014080821,,788,1,0.98,18,2014-08-08,21,Actual
2014080822,,649,1,0.98,13,2014-08-08,22,Actual
2014080823,,431,1,0.99,4,2014-08-08,23,Actual
2014080900,,308,1,0.97,8,2014-08-09,00,Actual
2014080901,,139,1,1,0,2014-08-09,01,Actual
2014080902,,131,1,0.95,6,2014-08-09,02,Actual
2014080903,,70,1,1,0,2014-08-09,03,Actual
2014080904,,37,1,1,0,2014-08-09,04,Actual
2014080905,,31,1,0.97,1,2014-08-09,05,Actual
2014080906,,92,1,0.93,6,2014-08-09,06,Actual
2014080907,,139,1,1,0,2014-08-09,07,Actual
2014080908,,298,1,0.99,0,2014-08-09,08,Actual
2014080909,,532,1,0.98,11,2014-08-09,09,Actual
2014080910,,579,1,0.99,2,2014-08-09,10,Actual
2014080911,,567,1,1,0,2014-08-09,11,Actual
2014080912,,573,1,1,0,2014-08-09,12,Actual
2014080913,,706,1,1,0,2014-08-09,13,Actual
2014080914,,713,1,1,0,2014-08-09,14,Actual
2014080915,,774,1,1,0,2014-08-09,15,Actual
2014080916,,981,1,0.97,30,2014-08-09,16,Actual
2014080917,,1018,1,1,0,2014-08-09,17,Actual
2014080918,,939,1,1,2,2014-08-09,18,Actual
2014080919,,921,1,0.99,12,2014-08-09,19,Actual
2014080920,,881,1,0.98,14,2014-08-09,20,Actual
2014080921,,854,1,0.97,24,2014-08-09,21,Actual
2014080922,,730,1,0.99,7,2014-08-09,22,Actual
2014080923,,459,1,0.98,8,2014-08-09,23,Actual
2014081000,,251,1,0.99,3,2014-08-10,00,Actual
2014081001,,182,1,0.99,2,2014-08-10,01,Actual
2014081002,,129,1,0.99,1,2014-08-10,02,Actual
2014081003,,104,1,0.92,8,2014-08-10,03,Actual
2014081004,,64,1,0.97,2,2014-08-10,04,Actual
2014081005,,37,1,1,0,2014-08-10,05,Actual
2014081006,,56,1,1,0,2014-08-10,06,Actual
2014081007,,103,1,0.98,2,2014-08-10,07,Actual
2014081008,,237,1,1,0,2014-08-10,08,Actual
2014081009,,369,1,1,0,2014-08-10,09,Actual
2014081010,,409,1,1,0,2014-08-10,10,Actual
2014081011,,448,1,1,0,2014-08-10,11,Actual
2014081012,,430,1,1,0,2014-08-10,12,Actual
2014081013,,418,1,1,0,2014-08-10,13,Actual
2014081014,,494,1,1,2,2014-08-10,14,Actual
2014081015,,532,1,1,0,2014-08-10,15,Actual
2014081016,,583,1,1,0,2014-08-10,16,Actual
2014081017,,678,1,1,2,2014-08-10,17,Actual
2014081018,,614,1,0.99,5,2014-08-10,18,Actual
2014081019,,564,1,0.99,5,2014-08-10,19,Actual
2014081020,,599,1,0.99,6,2014-08-10,20,Actual
2014081021,,583,1,0.92,44,2014-08-10,21,Actual
2014081022,,385,1,0.99,3,2014-08-10,22,Actual
2014081023,,267,1,0.99,3,2014-08-10,23,Actual
2014081100,,147,1,0.99,1,2014-08-11,00,Actual
2014081101,,89,1,1,0,2014-08-11,01,Actual
2014081102,,65,1,1,0,2014-08-11,02,Actual
2014081103,,21,1,1,0,2014-08-11,03,Actual
2014081104,,20,1,1,0,2014-08-11,04,Actual
2014081105,,21,1,1,0,2014-08-11,05,Actual
2014081106,,42,1,1,0,2014-08-11,06,Actual
2014081107,,99,1,1,0,2014-08-11,07,Actual
2014081108,,205,1,1,0,2014-08-11,08,Actual
2014081109,,375,1,0.99,3,2014-08-11,09,Actual
2014081110,,463,1,0.97,10,2014-08-11,10,Actual
2014081111,,506,1,0.99,7,2014-08-11,11,Actual
2014081112,,504,1,1,0,2014-08-11,12,Actual
2014081113,,510,1,1,0,2014-08-11,13,Actual
2014081114,,627,1,1,0,2014-08-11,14,Actual
2014081115,,611,1,1,0,2014-08-11,15,Actual
2014081116,,731,1,0.97,22,2014-08-11,16,Actual
2014081117,,778,1,1,2,2014-08-11,17,Actual
2014081118,,703,1,1,1,2014-08-11,18,Actual
2014081119,,725,1,0.96,29,2014-08-11,19,Actual
2014081120,,656,1,0.97,17,2014-08-11,20,Actual
2014081121,,679,1,0.91,55,2014-08-11,21,Actual
2014081122,,530,1,0.96,17,2014-08-11,22,Actual
2014081123,,340,1,0.98,8,2014-08-11,23,Actual
2014081200,,174,1,1,0,2014-08-12,00,Actual
2014081201,,100,1,1,0,2014-08-12,01,Actual
2014081202,,66,1,1,0,2014-08-12,02,Actual
2014081203,,37,1,0.97,1,2014-08-12,03,Actual
2014081204,,28,1,1,0,2014-08-12,04,Actual
2014081205,,16,1,1,0,2014-08-12,05,Actual
2014081206,,50,1,1,0,2014-08-12,06,Actual
2014081207,,127,1,1,0,2014-08-12,07,Actual
2014081208,,236,1,1,0,2014-08-12,08,Actual
2014081209,,448,1,0.95,22,2014-08-12,09,Actual
2014081210,,524,1,0.98,7,2014-08-12,10,Actual
2014081211,,563,1,0.97,13,2014-08-12,11,Actual
2014081212,,547,1,0.95,30,2014-08-12,12,Actual
2014081213,,564,1,1,0,2014-08-12,13,Actual
2014081214,,596,1,1,1,2014-08-12,14,Actual
2014081215,,685,1,1,0,2014-08-12,15,Actual
2014081216,,730,1,1,0,2014-08-12,16,Actual
2014081217,,771,1,0.99,5,2014-08-12,17,Actual
2014081218,,777,1,0.99,8,2014-08-12,18,Actual
2014081219,,715,1,0.98,12,2014-08-12,19,Actual
2014081220,,754,1,0.97,20,2014-08-12,20,Actual
2014081221,,715,1,0.97,23,2014-08-12,21,Actual
2014081222,,554,1,0.99,7,2014-08-12,22,Actual
2014081223,,389,1,0.97,10,2014-08-12,23,Actual
2014081300,,207,1,0.99,3,2014-08-13,00,Actual
2014081301,,125,1,1,0,2014-08-13,01,Actual
2014081302,,78,1,1,0,2014-08-13,02,Actual
2014081303,,59,1,0.83,10,2014-08-13,03,Actual
2014081304,,23,1,0.87,2,2014-08-13,04,Actual
2014081305,,23,1,1,0,2014-08-13,05,Actual
2014081306,,37,1,1,0,2014-08-13,06,Actual
2014081307,,96,1,1,0,2014-08-13,07,Actual
2014081308,,256,1,1,0,2014-08-13,08,Actual
2014081309,,422,1,0.99,5,2014-08-13,09,Actual
2014081310,,547,1,1,0,2014-08-13,10,Actual
2014081311,,551,1,1,0,2014-08-13,11,Actual
2014081312,,539,1,1,0,2014-08-13,12,Actual
2014081313,,603,1,1,0,2014-08-13,13,Actual
2014081314,,627,1,1,0,2014-08-13,14,Actual
2014081315,,726,1,0.94,46,2014-08-13,15,Actual
2014081316,,773,1,1,0,2014-08-13,16,Actual
2014081317,,913,1,1,1,2014-08-13,17,Actual
2014081318,,855,1,0.99,9,2014-08-13,18,Actual
2014081319,,804,1,1,1,2014-08-13,19,Actual
2014081320,,773,1,0.99,8,2014-08-13,20,Actual
